,Sample10.mdl,Sample1001.mdl,Sample1002.mdl,Sample1003.mdl,Sample1008.mdl,Sample1011.mdl,Sample1016.mdl,Sample1020.mdl,Sample1022.mdl,Sample1023.mdl,Sample1025.mdl,Sample1028.mdl,Sample1036.mdl,Sample1038.mdl,Sample1039.mdl,Sample1044.mdl,Sample1050.mdl,Sample1053.mdl,Sample1062.mdl,Sample1075.mdl,Sample1076.mdl,Sample1077.mdl,Sample1081.mdl,Sample1083.mdl,Sample1091.mdl,Sample11.mdl,Sample1108.mdl,Sample111.mdl,Sample1115.mdl,Sample1116.mdl,Sample1117.mdl,Sample1124.mdl,Sample1125.mdl,Sample1127.mdl,Sample1129.mdl,Sample1131.mdl,Sample1139.mdl,Sample1146.mdl,Sample1151.mdl,Sample1152.mdl,Sample1153.mdl,Sample1154.mdl,Sample1155.mdl,Sample1162.mdl,Sample1164.mdl,Sample1168.mdl,Sample117.mdl,Sample1170.mdl,Sample1177.mdl,Sample1181.mdl,Sample1184.mdl,Sample1188.mdl,Sample119.mdl,Sample1195.mdl,Sample1198.mdl,Sample120.mdl,Sample143.mdl,Sample144.mdl,Sample145.mdl,Sample146.mdl,Sample149.mdl,Sample151.mdl,Sample155.mdl,Sample161.mdl,Sample165.mdl,Sample170.mdl,Sample174.mdl,Sample178.mdl,Sample180.mdl,Sample184.mdl,Sample187.mdl,Sample19.mdl,Sample194.mdl,Sample2.mdl,Sample200.mdl,Sample21.mdl,Sample210.mdl,Sample211.mdl,Sample215.mdl,Sample217.mdl,Sample226.mdl,Sample231.mdl,Sample232.mdl,Sample235.mdl,Sample240.mdl,Sample245.mdl,Sample246.mdl,Sample248.mdl,Sample25.mdl,Sample26.mdl,Sample261.mdl,Sample274.mdl,Sample276.mdl,Sample279.mdl,Sample282.mdl,Sample288.mdl,Sample292.mdl,Sample295.mdl,Sample298.mdl,Sample299.mdl,Sample30.mdl,Sample301.mdl,Sample303.mdl,Sample307.mdl,Sample31.mdl,Sample314.mdl,Sample317.mdl,Sample319.mdl,Sample324.mdl,Sample327.mdl,Sample328.mdl,Sample333.mdl,Sample334.mdl,Sample335.mdl,Sample339.mdl,Sample343.mdl,Sample344.mdl,Sample345.mdl,Sample351.mdl,Sample354.mdl,Sample355.mdl,Sample360.mdl,Sample362.mdl,Sample363.mdl,Sample37.mdl,Sample373.mdl,Sample376.mdl,Sample378.mdl,Sample382.mdl,Sample385.mdl,Sample387.mdl,Sample39.mdl,Sample394.mdl,Sample403.mdl,Sample404.mdl,Sample407.mdl,Sample409.mdl,Sample417.mdl,Sample42.mdl,Sample422.mdl,Sample424.mdl,Sample425.mdl,Sample43.mdl,Sample432.mdl,Sample435.mdl,Sample436.mdl,Sample44.mdl,Sample443.mdl,Sample445.mdl,Sample446.mdl,Sample448.mdl,Sample452.mdl,Sample453.mdl,Sample458.mdl,Sample46.mdl,Sample460.mdl,Sample475.mdl,Sample482.mdl,Sample483.mdl,Sample485.mdl,Sample486.mdl,Sample487.mdl,Sample489.mdl,Sample490.mdl,Sample495.mdl,Sample497.mdl,Sample501.mdl,Sample507.mdl,Sample510.mdl,Sample511.mdl,Sample513.mdl,Sample527.mdl,Sample531.mdl,Sample532.mdl,Sample540.mdl,Sample541.mdl,Sample542.mdl,Sample545.mdl,Sample546.mdl,Sample547.mdl,Sample548.mdl,Sample549.mdl,Sample551.mdl,Sample555.mdl,Sample557.mdl,Sample561.mdl,Sample567.mdl,Sample57.mdl,Sample572.mdl,Sample580.mdl,Sample581.mdl,Sample582.mdl,Sample584.mdl,Sample59.mdl,Sample593.mdl,Sample594.mdl,Sample598.mdl,Sample599.mdl,Sample600.mdl,Sample605.mdl,Sample607.mdl,Sample608.mdl,Sample61.mdl,Sample612.mdl,Sample613.mdl,Sample615.mdl,Sample617.mdl,Sample621.mdl,Sample626.mdl,Sample633.mdl,Sample637.mdl,Sample638.mdl,Sample639.mdl,Sample640.mdl,Sample641.mdl,Sample644.mdl,Sample646.mdl,Sample651.mdl,Sample656.mdl,Sample661.mdl,Sample664.mdl,Sample666.mdl,Sample672.mdl,Sample673.mdl,Sample674.mdl,Sample675.mdl,Sample676.mdl,Sample678.mdl,Sample68.mdl,Sample681.mdl,Sample683.mdl,Sample685.mdl,Sample686.mdl,Sample69.mdl,Sample694.mdl,Sample699.mdl,Sample702.mdl,Sample706.mdl,Sample707.mdl,Sample708.mdl,Sample71.mdl,Sample712.mdl,Sample717.mdl,Sample723.mdl,Sample726.mdl,Sample727.mdl,Sample730.mdl,Sample732.mdl,Sample738.mdl,Sample74.mdl,Sample742.mdl,Sample745.mdl,Sample748.mdl,Sample752.mdl,Sample753.mdl,Sample754.mdl,Sample755.mdl,Sample757.mdl,Sample758.mdl,Sample763.mdl,Sample764.mdl,Sample771.mdl,Sample788.mdl,Sample794.mdl,Sample798.mdl,Sample805.mdl,Sample807.mdl,Sample809.mdl,Sample81.mdl,Sample811.mdl,Sample815.mdl,Sample823.mdl,Sample826.mdl,Sample834.mdl,Sample835.mdl,Sample841.mdl,Sample845.mdl,Sample847.mdl,Sample85.mdl,Sample850.mdl,Sample852.mdl,Sample854.mdl,Sample861.mdl,Sample862.mdl,Sample864.mdl,Sample865.mdl,Sample870.mdl,Sample872.mdl,Sample875.mdl,Sample877.mdl,Sample878.mdl,Sample883.mdl,Sample891.mdl,Sample900.mdl,Sample903.mdl,Sample91.mdl,Sample910.mdl,Sample913.mdl,Sample915.mdl,Sample917.mdl,Sample92.mdl,Sample922.mdl,Sample926.mdl,Sample939.mdl,Sample94.mdl,Sample942.mdl,Sample948.mdl,Sample951.mdl,Sample953.mdl,Sample958.mdl,Sample963.mdl,Sample965.mdl,Sample974.mdl,Sample976.mdl,Sample980.mdl,Sample983.mdl,Sample984.mdl,Sample985.mdl,Sample988.mdl,Sample990.mdl,Sample991.mdl,Sample992.mdl,Sample994.mdl,Sample996.mdl,Sample998.mdl
Sample593.mdl,10,31,49,13,12,13,15,35,24,29,8,9,18,39,31,7,26,30,20,23,19,20,42,11,99,22,12,11,27,6,16,14,10,27,25,24,19,19,11,17,23,17,7,20,21,7,35,25,22,12,15,34,15,14,20,7,34,23,11,33,12,19,9,19,14,30,27,19,12,20,13,42,29,120,24,16,36,15,16,15,20,31,25,19,14,11,17,30,23,43,13,14,15,14,14,21,15,23,25,23,25,31,32,11,29,9,17,8,30,15,27,15,95,9,20,28,23,9,23,71,24,22,30,20,29,34,23,26,35,24,30,30,11,23,16,23,17,22,14,34,127,39,13,22,26,11,16,23,19,20,50,12,12,22,11,18,22,23,19,100,10,28,31,29,14,14,13,15,29,107,19,15,12,7,12,20,29,15,34,19,25,32,19,32,10,14,12,10,24,9,24,18,29,19,0,64,27,23,23,17,26,21,33,33,44,7,14,16,16,46,27,24,15,21,22,9,8,23,13,19,21,14,27,20,16,24,27,19,35,25,30,14,12,40,8,18,24,10,41,25,29,10,24,12,30,22,11,17,15,21,22,24,20,31,24,43,25,27,28,18,19,14,112,31,18,34,28,36,10,39,33,13,27,32,23,27,13,11,79,13,35,18,19,15,12,10,20,8,14,25,26,16,19,11,24,18,23,24,46,30,15,13,23,27,33,20,24,11,123,45,30,37,15,38,25,81,16,33,23,106,23,16,10,23,35
Sample594.mdl,60,57,71,61,62,59,65,63,60,57,62,61,64,65,67,61,58,70,54,53,65,66,72,63,81,48,66,61,41,62,64,62,60,55,55,52,55,53,63,59,65,55,61,60,59,65,67,57,54,64,63,68,59,60,56,61,50,55,63,63,60,63,63,61,64,64,51,57,60,60,63,58,55,104,54,64,52,63,58,65,52,57,59,51,62,61,63,58,55,59,63,58,63,64,60,67,63,49,57,57,61,53,56,61,53,61,63,62,54,63,63,63,119,61,58,58,59,65,51,63,50,52,56,58,53,56,51,56,63,50,56,60,61,57,62,63,63,52,64,56,97,79,61,56,54,61,62,59,57,58,74,64,60,52,63,56,52,53,51,94,62,56,55,59,64,62,63,63,61,131,49,57,62,61,60,46,59,63,64,55,55,56,59,52,60,62,64,60,60,63,52,64,49,61,64,0,61,51,57,53,62,57,61,75,70,63,58,64,58,70,61,64,63,57,54,67,60,57,61,55,63,54,55,52,60,54,61,65,55,47,68,64,62,72,64,58,58,62,59,57,59,60,52,64,56,60,61,57,61,55,64,62,54,61,48,69,57,59,58,54,57,60,88,51,54,50,68,60,62,61,55,61,55,44,59,53,59,59,77,57,63,52,49,61,64,62,62,62,64,57,58,60,61,63,60,58,57,56,48,60,61,65,57,59,59,54,66,63,83,65,50,57,61,52,47,41,64,59,49,134,57,56,58,61,51
Sample598.mdl,29,36,48,24,21,26,26,36,29,40,25,26,27,44,42,22,29,45,29,20,26,31,51,26,94,31,25,24,34,23,29,29,23,28,30,33,26,24,26,32,28,24,24,27,34,24,44,28,27,27,30,41,30,31,27,24,43,28,26,32,27,28,24,30,29,37,28,22,25,29,30,47,32,111,29,25,33,30,27,32,21,38,36,22,25,28,34,27,28,42,28,25,32,31,33,36,24,30,34,28,26,38,37,26,30,26,30,23,31,28,28,24,104,28,27,29,30,26,32,66,29,29,35,27,36,37,30,31,42,29,37,39,30,34,29,32,26,27,25,35,122,52,30,25,33,28,25,28,26,29,55,31,31,29,26,29,29,30,24,93,27,31,34,30,29,33,30,32,36,114,24,26,25,24,27,21,32,30,35,26,28,37,26,43,25,29,27,27,31,24,27,35,36,22,27,61,0,26,28,22,31,30,32,44,43,28,29,31,33,47,32,31,32,30,21,24,23,32,28,26,28,25,30,25,31,29,28,34,34,28,37,31,27,49,25,29,21,27,42,28,30,25,29,29,29,29,26,30,30,24,31,31,23,28,27,48,28,34,31,23,24,31,107,34,25,33,37,39,27,38,36,22,34,33,30,30,22,26,72,30,36,25,24,28,23,29,31,25,27,34,37,33,36,28,31,29,30,25,49,25,24,28,30,42,40,27,27,26,112,46,35,36,28,47,32,78,29,40,30,115,28,25,27,24,36
Sample599.mdl,19,30,48,22,21,20,26,32,25,36,19,18,29,42,32,18,27,39,21,18,24,29,49,20,86,21,23,20,18,19,25,23,17,20,24,21,20,20,20,26,28,16,18,21,28,22,32,22,15,23,24,43,26,23,23,18,35,22,24,30,23,26,20,22,23,31,26,20,19,21,24,39,24,113,19,21,33,26,21,22,15,30,22,16,27,20,26,29,16,38,24,19,22,23,25,36,20,26,26,26,22,30,23,20,24,18,26,19,31,20,26,20,96,16,17,23,26,22,22,60,25,21,27,21,24,33,24,25,32,23,33,31,20,24,23,26,22,19,23,33,112,50,22,23,25,20,19,18,22,29,49,21,25,17,24,21,25,20,16,93,19,21,28,26,21,25,24,26,24,106,16,18,21,18,21,19,32,26,35,22,20,33,18,33,17,25,21,21,23,20,21,29,32,20,23,51,26,0,24,18,27,24,32,38,45,22,21,27,21,39,28,29,26,22,17,24,19,22,24,16,22,21,22,11,19,27,24,28,22,24,31,27,19,47,21,21,21,21,32,24,24,19,21,21,23,23,20,22,26,20,27,25,19,28,19,38,20,30,27,15,18,25,99,24,19,27,29,37,19,38,30,20,20,27,24,24,20,20,72,20,28,15,12,18,23,21,23,19,23,24,25,25,28,22,25,21,24,21,37,29,22,22,24,34,28,17,29,20,110,42,25,32,22,35,22,74,21,32,18,105,18,21,17,22,36
Sample600.mdl,21,34,48,24,25,20,24,34,27,40,19,20,29,38,36,20,25,43,23,22,26,27,47,24,92,27,25,20,26,21,29,23,19,28,30,29,22,20,22,28,26,18,20,25,26,22,38,28,23,23,26,43,26,23,27,20,35,24,26,34,19,30,20,26,23,31,28,24,21,25,22,31,30,111,23,25,37,26,21,24,19,32,28,22,25,24,28,33,26,36,28,19,26,27,27,32,24,30,26,26,26,32,35,24,26,22,30,21,35,24,30,22,102,24,23,27,22,22,26,64,27,23,33,23,34,37,26,29,32,25,35,31,26,26,25,28,24,23,23,29,118,48,24,25,27,24,23,24,22,23,53,25,23,23,24,23,27,22,22,99,21,31,20,28,25,27,22,28,34,112,20,24,23,22,25,23,32,28,37,22,26,33,22,31,21,21,23,21,29,20,27,31,30,24,23,57,28,24,0,24,29,28,32,38,45,22,25,29,27,43,28,25,30,26,25,24,21,30,20,20,24,21,28,21,21,31,30,26,34,24,33,27,21,45,21,21,25,23,38,26,30,21,25,23,35,29,20,24,26,24,29,27,21,32,23,46,26,30,31,23,22,23,105,32,25,33,31,35,23,36,32,24,30,29,26,30,20,20,68,26,36,19,22,24,25,23,25,21,25,24,33,27,30,22,23,25,28,23,45,29,22,26,26,34,34,23,31,24,116,38,29,32,22,37,30,74,25,36,28,113,20,17,23,24,32
Sample605.mdl,17,28,42,16,17,16,20,28,21,32,15,14,21,32,32,12,21,31,21,18,18,25,43,14,90,17,15,16,22,13,21,19,13,24,22,23,18,16,16,18,24,16,14,17,22,16,32,20,15,17,20,35,18,19,19,14,25,20,18,26,19,22,16,18,19,25,18,14,17,17,20,39,22,113,21,13,29,22,15,22,13,26,24,14,21,16,24,23,20,32,16,15,20,19,17,30,12,20,22,20,24,26,27,18,24,14,20,13,27,16,22,14,96,16,15,21,24,18,22,68,17,17,23,15,20,27,18,19,32,17,29,27,18,20,17,22,20,17,19,33,120,44,18,21,19,16,13,18,20,25,49,19,21,21,18,17,17,20,16,99,17,23,26,22,21,19,20,20,26,106,14,10,17,12,19,13,26,22,31,18,22,27,16,29,15,21,17,17,17,16,17,19,28,16,17,53,22,18,24,0,23,18,28,34,37,18,15,21,19,41,22,23,20,16,17,16,15,22,20,16,18,15,22,15,19,19,24,26,30,20,25,21,17,41,17,17,21,15,34,18,18,17,17,19,25,17,16,16,16,14,19,23,17,24,19,40,18,26,19,17,14,17,103,26,17,23,23,31,15,32,26,14,22,25,22,22,16,16,74,14,30,13,14,16,19,17,21,15,17,24,23,19,22,16,23,15,20,19,39,25,18,16,16,26,26,17,21,14,114,36,25,30,18,37,18,70,17,34,20,107,18,17,13,22,28
Sample607.mdl,26,29,45,25,28,25,23,37,32,41,22,23,30,39,39,19,32,44,24,27,29,32,52,23,93,28,26,23,29,22,28,28,20,27,29,28,25,23,25,31,31,23,21,26,31,25,43,33,24,26,27,48,27,26,30,21,38,29,29,35,28,31,23,27,26,32,33,23,26,24,25,44,27,118,24,24,42,29,20,29,24,31,31,23,28,25,29,32,25,39,27,18,27,26,30,39,23,33,29,29,29,33,36,25,29,23,29,20,32,23,29,21,101,25,22,26,33,25,29,73,28,24,26,22,27,38,31,22,39,26,36,34,27,29,18,29,23,26,26,40,125,53,25,28,28,25,22,27,27,32,54,26,26,28,27,28,30,29,23,104,26,26,31,29,28,28,25,29,37,109,21,23,22,23,28,22,35,29,36,25,33,32,27,38,22,26,26,26,30,23,28,32,31,25,26,62,31,27,29,23,0,31,37,43,44,25,26,32,30,50,31,32,31,29,24,25,22,33,27,27,25,24,31,24,26,28,31,33,35,25,32,28,26,50,24,28,28,24,39,27,27,24,24,22,32,30,23,27,29,21,30,30,24,33,26,41,29,31,30,24,19,28,108,35,26,36,32,40,26,39,33,23,33,28,29,35,17,25,73,27,33,20,19,25,28,26,18,22,26,29,36,30,31,27,26,28,31,24,48,32,23,27,29,37,31,24,32,23,117,49,32,39,17,46,27,79,22,43,25,110,27,20,24,29,35
Sample608.mdl,19,28,50,20,21,18,26,36,25,32,19,18,25,38,36,18,25,35,27,26,22,29,43,20,94,21,21,20,30,17,27,23,17,32,30,31,24,20,20,24,26,22,18,25,22,20,38,22,25,23,24,41,22,23,23,18,37,28,20,34,23,28,20,24,23,31,24,20,21,25,24,43,30,111,27,19,35,26,19,24,21,30,26,20,25,18,26,29,26,44,22,21,24,25,23,34,18,22,28,24,28,30,33,20,32,18,26,19,33,22,26,20,102,20,23,31,24,22,22,72,23,27,27,23,30,29,24,27,36,23,35,29,22,28,21,28,24,23,25,37,118,46,22,25,23,20,19,26,26,27,53,23,25,23,22,23,25,22,24,101,19,31,30,30,25,23,24,24,32,114,20,18,23,16,23,19,30,24,31,22,28,37,22,33,19,25,21,21,25,20,21,25,26,24,21,57,30,24,28,18,31,0,34,38,43,22,17,23,21,47,26,29,24,18,25,22,19,26,24,22,24,17,28,21,23,25,30,28,36,26,31,23,19,45,21,25,23,19,42,26,26,19,25,23,31,25,20,18,24,24,23,27,23,30,27,46,26,30,27,23,24,23,105,34,25,31,29,35,17,38,34,20,26,33,26,26,20,20,78,20,32,21,22,20,23,21,25,19,23,24,25,23,26,20,31,21,28,27,41,29,20,20,26,32,34,23,27,20,116,44,31,40,22,41,22,74,21,34,24,115,24,23,17,26,36
Sample61.mdl,31,36,48,32,27,28,30,34,33,38,27,26,35,42,44,28,31,49,37,26,30,31,55,30,96,31,31,28,30,29,33,31,27,34,28,31,30,28,28,32,36,26,28,29,32,30,42,30,31,31,30,43,28,29,25,28,41,34,32,32,31,36,28,32,29,37,34,30,29,31,32,47,28,107,33,31,41,32,27,32,27,32,32,26,35,30,34,39,28,42,34,25,32,33,33,42,30,28,30,34,36,36,33,32,34,28,32,29,37,30,30,28,102,30,29,27,36,30,34,64,27,31,37,29,36,33,34,29,38,31,43,35,32,38,29,34,32,33,29,35,122,52,30,29,33,30,29,30,28,37,57,31,31,31,34,29,29,28,28,103,29,37,36,34,31,31,32,34,40,114,28,28,29,28,29,27,32,36,35,32,24,37,28,43,29,33,29,27,29,28,31,35,38,32,33,61,32,32,32,28,37,34,0,46,45,32,29,33,33,49,30,29,30,30,31,32,27,34,30,28,28,29,32,29,29,31,32,32,38,30,39,35,29,49,29,33,31,29,38,30,36,29,29,31,37,31,26,30,32,28,31,33,31,38,29,44,24,30,37,27,28,31,109,38,31,39,35,35,31,40,38,28,38,29,32,34,28,32,68,30,40,27,26,30,33,31,31,29,29,36,35,33,32,32,35,29,30,23,51,31,32,34,30,38,38,35,39,30,106,44,31,36,30,47,36,78,31,46,34,113,34,29,27,30,42
Sample612.mdl,33,46,64,36,35,28,38,46,35,54,33,32,43,56,42,32,39,47,39,38,36,41,59,34,112,37,35,32,42,33,41,35,31,42,40,39,34,30,32,38,40,30,32,31,38,32,52,38,37,33,38,57,40,37,37,32,49,38,34,48,33,42,32,36,35,45,42,34,33,35,38,59,40,127,39,31,49,40,35,40,33,46,40,32,39,30,38,47,38,56,38,33,38,37,37,44,32,40,40,42,40,46,47,34,42,32,38,33,49,36,42,32,76,32,35,41,38,32,42,80,39,37,47,37,44,49,40,43,48,41,45,45,34,40,37,38,38,41,37,47,130,56,36,39,41,34,29,34,36,39,53,35,37,35,38,33,39,36,34,115,31,43,48,44,37,37,38,40,46,106,36,34,37,32,35,37,46,40,49,34,38,47,32,49,33,39,31,31,39,32,41,43,50,34,33,75,44,38,38,34,43,38,46,0,55,32,35,37,39,59,40,39,38,36,37,34,33,38,34,34,34,35,42,35,37,43,44,40,46,42,43,37,33,57,31,33,41,35,54,40,44,35,39,37,47,37,32,36,36,36,41,39,37,50,37,54,38,44,43,33,36,39,125,46,35,51,43,49,35,56,48,34,42,43,40,44,34,34,90,36,52,33,34,34,39,33,39,33,37,42,41,37,42,36,41,35,40,39,61,47,36,38,38,46,48,39,43,34,134,58,43,48,36,53,42,92,35,52,40,107,38,35,33,38,48
Sample613.mdl,40,47,65,41,40,39,39,53,48,57,40,39,42,53,53,37,42,54,44,41,45,48,64,37,101,42,42,41,41,40,42,44,38,49,41,46,45,41,41,45,49,41,39,44,43,43,55,47,40,40,43,60,41,42,34,39,48,43,45,51,42,45,41,39,42,48,45,41,42,42,41,58,43,112,42,40,52,41,38,45,36,47,43,39,46,39,45,48,45,41,43,38,41,42,44,53,39,41,43,45,49,47,48,43,41,39,45,38,50,37,47,39,119,41,40,44,47,43,45,85,42,36,50,38,45,52,47,42,53,44,56,50,43,47,40,41,45,42,44,42,131,65,41,40,44,41,38,43,35,48,72,42,42,46,45,40,42,39,43,114,42,48,47,47,44,42,43,45,45,131,41,37,38,39,44,42,47,47,54,45,43,44,41,54,40,42,42,36,34,41,46,46,51,43,44,70,43,45,45,37,44,43,45,55,0,43,40,46,44,58,47,48,43,39,44,43,40,47,43,37,39,40,43,42,42,46,49,45,51,39,44,44,42,58,42,40,40,40,55,39,45,42,42,42,50,42,39,39,43,39,46,44,44,49,44,61,43,43,44,44,39,44,116,49,42,52,46,48,40,49,43,33,47,44,43,49,41,41,83,41,55,36,39,41,46,42,44,40,40,47,40,44,43,39,46,38,43,42,62,42,41,43,43,45,49,46,48,39,113,57,46,49,39,56,47,79,42,59,47,130,39,38,38,45,55
Sample615.mdl,9,30,50,12,13,12,14,34,21,32,7,8,17,38,30,6,25,33,19,22,20,19,43,10,98,21,13,10,26,7,15,13,9,26,24,23,18,18,10,16,22,16,6,19,20,4,36,26,21,11,14,37,14,13,19,6,35,22,10,32,11,18,8,18,11,29,26,18,11,19,12,41,28,117,23,17,35,14,15,14,19,30,24,18,13,10,18,29,22,42,14,13,14,13,13,22,16,22,24,24,24,30,31,8,28,8,12,7,31,14,26,14,98,8,19,27,22,6,20,70,25,21,29,19,28,31,22,25,34,23,31,29,10,22,15,22,16,23,13,33,126,40,10,21,25,10,15,22,20,19,49,11,11,21,12,17,21,22,18,101,9,27,30,28,13,13,12,14,30,106,18,14,11,8,11,19,30,14,33,18,24,31,18,31,9,13,11,9,23,8,25,19,30,18,7,63,28,22,22,18,25,22,32,32,43,0,13,15,15,45,26,23,12,20,21,10,7,22,12,18,20,13,26,19,15,25,26,18,34,24,29,15,11,41,5,17,23,11,40,24,30,9,23,11,29,21,10,16,14,20,21,23,19,32,23,42,24,26,27,17,18,13,111,30,17,35,27,35,11,38,32,12,24,31,22,28,12,10,78,12,34,17,18,14,13,7,19,7,13,24,25,15,18,12,23,17,22,23,45,29,14,14,22,28,32,21,25,10,122,44,29,36,14,39,24,80,15,34,22,107,22,15,9,22,34
Sample617.mdl,12,23,49,13,14,11,17,31,22,29,10,9,18,31,31,9,22,30,22,21,19,20,40,11,91,18,14,9,25,10,18,14,10,27,25,26,19,19,11,15,21,17,9,20,19,13,35,21,20,14,15,34,15,12,18,9,34,21,15,29,14,19,11,17,14,26,25,19,12,20,15,38,25,112,22,16,32,17,12,17,16,27,23,15,18,11,19,26,21,39,15,14,15,16,12,25,15,15,23,21,25,25,28,13,25,9,17,10,30,13,23,15,103,11,18,26,21,13,17,69,20,22,26,18,25,26,23,20,31,18,28,22,13,23,14,23,17,22,16,32,119,41,11,22,18,9,14,21,21,24,54,14,16,20,15,16,22,21,19,102,12,26,27,25,16,12,15,13,31,113,17,11,14,9,14,18,27,17,30,19,23,32,17,28,10,16,12,12,18,11,22,16,29,21,14,58,29,21,25,15,26,17,29,35,40,13,0,14,14,42,23,24,13,13,20,15,10,23,15,17,19,12,25,18,14,22,25,21,31,19,26,18,12,38,12,20,24,12,37,21,25,12,20,14,26,20,11,11,15,19,20,22,20,29,22,43,21,23,20,18,19,14,104,25,20,32,22,32,12,35,31,11,25,26,21,23,13,13,75,11,31,16,17,13,16,12,20,10,14,21,18,8,17,13,26,14,21,22,40,26,15,15,21,25,29,20,26,11,115,41,26,35,15,38,19,71,14,35,21,114,21,16,8,21,33
Sample621.mdl,16,29,53,15,16,15,19,35,26,31,14,13,16,37,35,13,24,36,28,25,23,22,40,15,95,22,16,15,31,14,22,16,16,31,29,30,23,21,11,15,25,21,13,22,25,13,41,27,26,14,19,36,17,18,24,13,40,27,13,35,16,23,13,23,16,32,29,23,14,24,19,46,29,118,28,22,34,21,18,21,20,33,29,19,18,15,25,32,25,43,19,20,19,18,14,25,21,25,29,27,27,33,34,15,31,13,21,14,34,19,27,21,103,13,24,30,25,13,27,71,26,28,26,24,27,32,25,28,37,22,34,32,15,27,20,27,23,28,16,40,123,43,17,26,24,15,20,27,25,26,56,16,20,24,19,22,28,25,25,106,12,32,33,31,18,12,19,19,33,115,23,17,18,13,18,20,31,19,32,23,27,38,21,34,16,20,14,14,24,13,28,20,35,19,16,64,31,27,29,21,32,23,33,37,46,15,14,0,16,46,27,30,15,21,26,13,14,25,17,23,23,18,31,24,20,28,31,23,39,27,32,22,14,40,10,24,26,16,41,27,29,16,26,18,32,24,13,19,15,25,22,28,26,35,26,49,25,31,30,20,25,16,110,37,24,38,28,36,16,39,35,17,27,34,27,29,19,17,79,15,35,22,23,19,20,14,26,14,18,29,26,18,21,17,32,20,27,26,46,30,21,19,25,31,35,26,28,15,119,43,30,39,21,44,25,77,20,39,25,116,27,22,12,25,35
Sample626.mdl,12,31,51,15,16,15,19,35,28,27,12,11,20,37,35,11,24,32,26,25,23,22,40,13,95,18,16,15,29,12,20,16,14,31,29,30,23,23,13,15,27,21,11,24,25,15,37,23,24,16,17,36,17,16,22,11,36,27,17,33,16,21,13,21,16,30,27,23,14,24,17,42,29,116,24,20,38,19,16,15,20,31,25,21,20,13,23,32,25,43,17,18,17,18,14,29,19,23,27,25,25,31,32,17,31,11,21,12,34,15,27,19,105,13,22,28,25,15,25,73,26,26,30,22,27,34,19,26,35,22,36,28,15,27,18,27,21,26,18,34,119,45,15,24,24,13,18,25,25,28,58,14,18,22,17,22,26,23,23,106,12,30,29,29,18,16,17,17,35,115,19,15,14,11,16,20,31,19,34,23,25,36,21,30,14,18,12,14,24,13,22,20,33,25,16,58,33,21,27,19,30,21,33,39,44,15,14,16,0,44,27,30,15,21,24,17,12,27,17,21,23,16,27,20,18,26,29,19,37,25,30,20,10,40,14,24,26,14,39,25,27,12,24,14,30,24,13,17,15,23,24,26,24,31,26,47,25,29,28,22,23,16,106,33,24,32,28,36,12,35,33,15,25,32,25,29,17,13,79,11,33,20,21,17,18,14,24,12,16,25,24,16,19,15,28,18,25,26,42,30,19,13,25,31,33,22,30,13,119,43,30,39,19,40,23,79,18,35,23,116,23,20,8,25,35
Sample633.mdl,44,47,61,43,44,43,47,49,46,57,44,43,48,57,55,43,38,58,46,39,47,46,64,45,89,46,46,41,41,44,50,46,42,37,43,46,41,41,43,47,47,41,43,42,47,43,55,45,44,44,47,60,45,44,48,43,48,43,45,43,40,47,43,47,44,50,45,45,38,40,45,56,39,118,42,46,44,47,40,45,36,45,43,37,48,45,49,50,39,51,49,42,45,44,48,51,45,47,47,41,41,49,48,45,41,43,49,44,50,45,43,45,123,41,38,46,41,43,45,65,42,40,50,44,49,56,39,42,43,44,50,44,43,45,46,47,43,38,46,52,127,61,43,46,48,43,44,47,37,44,76,44,46,44,43,42,44,41,43,110,40,52,45,39,42,44,47,47,47,133,41,41,46,43,46,44,43,51,52,41,47,44,41,58,44,36,44,42,42,43,42,50,51,41,46,70,47,39,43,41,50,47,49,59,58,45,42,46,44,0,43,46,47,45,44,45,44,45,41,41,45,42,37,42,44,52,47,47,39,43,52,50,42,58,42,44,46,44,47,39,49,42,44,46,48,44,41,43,47,43,50,50,40,49,38,69,41,47,46,40,37,48,114,45,42,48,48,52,42,55,49,45,45,44,43,51,41,43,71,45,49,38,41,45,44,44,44,44,48,41,40,46,45,43,38,44,37,36,60,48,43,43,41,49,43,44,44,45,125,57,44,51,45,54,47,89,46,53,45,134,41,38,42,37,57
